fileName,nailIndex,source,status,reasons,areaRatio,boundsContainment,centerInside,bounds,maximumPeerBoundsIou
075757517fbb6e42840328dcfd1c984b.jpg,8,refined,pass,,0.7586,0.832,True,"[948.0, 527.0, 1063.0, 753.0]",0.232
075757517fbb6e42840328dcfd1c984b.jpg,9,refined,pass,,0.1447,1.0,True,"[1137.0, 798.0, 1203.0, 984.0]",0.0
075757517fbb6e42840328dcfd1c984b.jpg,10,refined,pass,,0.3381,0.9876,True,"[0.0, 1120.0, 46.0, 1300.0]",0.0
19e1ff892bc03296309118564517395c.jpg,1,refined,pass,,0.3372,0.9533,True,"[244.0, 778.0, 357.0, 961.0]",0.0
19e1ff892bc03296309118564517395c.jpg,2,refined,pass,,0.3952,0.9492,True,"[370.0, 693.0, 492.0, 956.0]",0.0633
19e1ff892bc03296309118564517395c.jpg,3,refined,pass,,0.3233,1.0,True,"[475.0, 690.0, 608.0, 906.0]",0.2598
19e1ff892bc03296309118564517395c.jpg,4,refined,pass,,0.3406,0.9216,True,"[545.0, 705.0, 690.0, 884.0]",0.2598
19e1ff892bc03296309118564517395c.jpg,5,refined,pass,,0.44,0.9519,True,"[811.0, 385.0, 913.0, 604.0]",0.1925
19e1ff892bc03296309118564517395c.jpg,6,refined,pass,,0.2061,0.9914,True,"[867.0, 290.0, 985.0, 586.0]",0.1925
19e1ff892bc03296309118564517395c.jpg,7,refined,pass,,0.5239,0.9329,True,"[960.0, 287.0, 1075.0, 580.0]",0.1181
19e1ff892bc03296309118564517395c.jpg,8,refined,pass,,0.4934,0.8591,True,"[1033.0, 462.0, 1145.0, 736.0]",0.0834
19e1ff892bc03296309118564517395c.jpg,9,refined,pass,,0.5052,0.8738,True,"[45.0, 1083.0, 104.0, 1240.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,1,refined,pass,,0.3813,1.0,True,"[58.0, 481.0, 148.0, 619.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,2,refined,pass,,0.4376,0.9143,True,"[149.0, 579.0, 275.0, 706.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,3,refined,pass,,0.4432,0.9391,True,"[275.0, 549.0, 368.0, 718.0]",0.0734
586430bda51171eda6acac9b78044e86.jpg,4,refined,pass,,0.5139,0.8373,True,"[350.0, 511.0, 432.0, 653.0]",0.0812
586430bda51171eda6acac9b78044e86.jpg,5,refined,pass,,0.4492,0.7216,True,"[400.0, 429.0, 465.0, 558.0]",0.0812
586430bda51171eda6acac9b78044e86.jpg,6,refined,pass,,0.2951,0.9726,True,"[473.0, 286.0, 548.0, 392.0]",0.0473
586430bda51171eda6acac9b78044e86.jpg,7,refined,pass,,0.273,0.9158,True,"[504.0, 365.0, 618.0, 526.0]",0.1167
586430bda51171eda6acac9b78044e86.jpg,8,refined,pass,,0.3634,0.8495,True,"[541.0, 481.0, 646.0, 622.0]",0.1374
586430bda51171eda6acac9b78044e86.jpg,9,refined,pass,,0.3479,0.8547,True,"[615.0, 464.0, 743.0, 631.0]",0.1374
586430bda51171eda6acac9b78044e86.jpg,10,refined,pass,,0.2589,0.9797,True,"[814.0, 445.0, 910.0, 606.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,1,refined,pass,,0.5377,0.9886,True,"[514.0, 281.0, 663.0, 569.0]",0.2966
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,2,refined,pass,,0.4606,1.0,True,"[576.0, 400.0, 689.0, 589.0]",0.2966
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,3,refined,pass,,0.2935,1.0,True,"[689.0, 477.0, 803.0, 602.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,4,refined,pass,,0.4102,1.0,True,"[866.0, 476.0, 1019.0, 616.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,5,refined,pass,,0.5396,0.7875,True,"[98.0, 1143.0, 234.0, 1360.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,6,refined,pass,,0.4958,1.0,True,"[305.0, 932.0, 426.0, 1128.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,7,refined,pass,,0.4645,1.0,True,"[439.0, 840.0, 566.0, 1053.0]",0.0982
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,8,refined,pass,,0.3363,1.0,True,"[539.0, 851.0, 674.0, 1013.0]",0.2656
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,9,refined,pass,,0.3551,0.9048,True,"[594.0, 818.0, 736.0, 962.0]",0.2656
d91d43318c1f87f3c3118f42de25de57.jpg,1,refined,pass,,0.664,0.9915,True,"[119.0, 649.0, 236.0, 758.0]",0.0
d91d43318c1f87f3c3118f42de25de57.jpg,2,refined,pass,,0.2018,1.0,True,"[187.0, 442.0, 270.0, 543.0]",0.0
d91d43318c1f87f3c3118f42de25de57.jpg,3,refined,pass,,0.4577,0.8304,True,"[291.0, 212.0, 530.0, 517.0]",0.0
d91d43318c1f87f3c3118f42de25de57.jpg,4,refined,pass,,0.3369,0.9494,True,"[570.0, 322.0, 728.0, 557.0]",0.0394
d91d43318c1f87f3c3118f42de25de57.jpg,5,refined,pass,,0.4951,0.8937,True,"[311.0, 596.0, 501.0, 853.0]",0.0136
d91d43318c1f87f3c3118f42de25de57.jpg,6,refined,pass,,0.4856,0.963,True,"[651.0, 517.0, 932.0, 674.0]",0.0394
d91d43318c1f87f3c3118f42de25de57.jpg,7,refined,pass,,0.4009,0.967,True,"[492.0, 714.0, 698.0, 928.0]",0.0294
d91d43318c1f87f3c3118f42de25de57.jpg,8,refined,pass,,0.4464,1.0,True,"[277.0, 877.0, 550.0, 1095.0]",0.0825
d91d43318c1f87f3c3118f42de25de57.jpg,9,refined,pass,,0.523,0.9472,True,"[503.0, 917.0, 754.0, 1117.0]",0.0825
d91d43318c1f87f3c3118f42de25de57.jpg,10,refined,pass,,0.2607,0.966,True,"[510.0, 1106.0, 757.0, 1234.0]",0.0339
df5b39c10a2185218d507bfd6a9f26df.jpg,1,refined,pass,,0.4969,1.0,True,"[202.0, 846.0, 374.0, 1128.0]",0.1642
df5b39c10a2185218d507bfd6a9f26df.jpg,2,refined,pass,,0.3916,1.0,True,"[282.0, 726.0, 475.0, 1002.0]",0.2439
df5b39c10a2185218d507bfd6a9f26df.jpg,3,refined,pass,,0.3924,1.0,True,"[384.0, 673.0, 606.0, 1010.0]",0.2439
df5b39c10a2185218d507bfd6a9f26df.jpg,4,refined,pass,,0.3536,0.9505,True,"[513.0, 654.0, 750.0, 966.0]",0.2243
df5b39c10a2185218d507bfd6a9f26df.jpg,5,refined,pass,,0.3274,1.0,True,"[621.0, 256.0, 844.0, 451.0]",0.1261
df5b39c10a2185218d507bfd6a9f26df.jpg,6,refined,pass,,0.4936,0.9745,True,"[582.0, 407.0, 851.0, 571.0]",0.1261
df5b39c10a2185218d507bfd6a9f26df.jpg,7,refined,pass,,0.4368,0.9983,True,"[639.0, 531.0, 928.0, 654.0]",0.1191
df5b39c10a2185218d507bfd6a9f26df.jpg,8,refined,pass,,0.3953,1.0,True,"[835.0, 625.0, 1088.0, 731.0]",0.0452
e0bd54d05d6cdad6e2adedb784be875c.jpg,1,refined,pass,,0.4367,1.0,True,"[138.0, 679.0, 305.0, 851.0]",0.1429
e0bd54d05d6cdad6e2adedb784be875c.jpg,2,refined,pass,,0.6191,1.0,True,"[186.0, 776.0, 369.0, 1009.0]",0.1429
e0bd54d05d6cdad6e2adedb784be875c.jpg,3,refined,pass,,0.5619,0.9736,True,"[322.0, 750.0, 514.0, 992.0]",0.1286
e0bd54d05d6cdad6e2adedb784be875c.jpg,4,refined,pass,,0.517,0.982,True,"[507.0, 714.0, 690.0, 941.0]",0.2
e0bd54d05d6cdad6e2adedb784be875c.jpg,5,refined,pass,,0.5808,0.9188,True,"[621.0, 734.0, 823.0, 930.0]",0.2
e0bd54d05d6cdad6e2adedb784be875c.jpg,6,refined,pass,,0.4423,0.9892,True,"[620.0, 233.0, 736.0, 396.0]",0.2171
e0bd54d05d6cdad6e2adedb784be875c.jpg,7,refined,pass,,0.4669,1.0,True,"[687.0, 253.0, 812.0, 416.0]",0.2171
e0bd54d05d6cdad6e2adedb784be875c.jpg,8,refined,pass,,0.5378,1.0,True,"[767.0, 335.0, 889.0, 504.0]",0.0976
e0bd54d05d6cdad6e2adedb784be875c.jpg,9,refined,pass,,0.4817,1.0,True,"[891.0, 376.0, 1024.0, 546.0]",0.0175
e0bd54d05d6cdad6e2adedb784be875c.jpg,10,refined,pass,,0.6489,0.9159,True,"[975.0, 190.0, 1206.0, 401.0]",0.0175
ec02f0d2830587d57caadd728bdebe82.jpg,1,refined,pass,,0.6102,0.9195,True,"[95.0, 605.0, 237.0, 732.0]",0.0
ec02f0d2830587d57caadd728bdebe82.jpg,2,refined,pass,,0.4688,0.91,True,"[133.0, 410.0, 344.0, 550.0]",0.0
ec02f0d2830587d57caadd728bdebe82.jpg,3,refined,pass,,0.2668,1.0,True,"[351.0, 247.0, 486.0, 492.0]",0.0
ec02f0d2830587d57caadd728bdebe82.jpg,4,refined,pass,,0.3415,1.0,True,"[526.0, 279.0, 679.0, 522.0]",0.0235
ec02f0d2830587d57caadd728bdebe82.jpg,5,refined,pass,,0.3821,1.0,True,"[351.0, 581.0, 511.0, 800.0]",0.1049
ec02f0d2830587d57caadd728bdebe82.jpg,6,refined,pass,,0.4816,1.0,True,"[635.0, 483.0, 893.0, 629.0]",0.0235
ec02f0d2830587d57caadd728bdebe82.jpg,7,refined,pass,,0.4393,0.994,True,"[450.0, 671.0, 651.0, 909.0]",0.1049
ec02f0d2830587d57caadd728bdebe82.jpg,8,refined,pass,,0.3321,1.0,True,"[289.0, 892.0, 555.0, 1084.0]",0.046
ec02f0d2830587d57caadd728bdebe82.jpg,9,refined,pass,,0.7576,0.8201,True,"[546.0, 912.0, 763.0, 1057.0]",0.0344
ec02f0d2830587d57caadd728bdebe82.jpg,10,refined,pass,,0.3296,1.0,True,"[463.0, 1042.0, 697.0, 1199.0]",0.046
cefb43f688de010c12d6a22c058188ed.jpg,1,refined,pass,,0.4767,0.9706,True,"[29.0, 651.0, 168.0, 814.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,2,refined,pass,,0.318,0.8908,True,"[292.0, 812.0, 429.0, 964.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,3,refined,pass,,0.3204,0.875,True,"[464.0, 737.0, 589.0, 912.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,4,refined,pass,,0.4322,1.0,True,"[654.0, 399.0, 766.0, 548.0]",0.1733
cefb43f688de010c12d6a22c058188ed.jpg,5,refined,pass,,0.5107,0.9469,True,"[681.0, 438.0, 869.0, 686.0]",0.1733
cefb43f688de010c12d6a22c058188ed.jpg,6,refined,pass,,0.3553,0.8813,True,"[846.0, 531.0, 992.0, 701.0]",0.0525
cefb43f688de010c12d6a22c058188ed.jpg,7,refined,pass,,0.1903,0.9927,True,"[1067.0, 437.0, 1199.0, 599.0]",0.0
