fileName,nailIndex,source,status,reasons,areaRatio,boundsContainment,centerInside,bounds,maximumPeerBoundsIou
075757517fbb6e42840328dcfd1c984b.jpg,2,sam2-v5-box-center,pass,,0.4185,1.0,True,"[277.0, 610.0, 400.0, 832.0]",0.0373
075757517fbb6e42840328dcfd1c984b.jpg,3,sam2-v5-box-center,pass,,0.3012,1.0,True,"[388.0, 602.0, 516.0, 748.0]",0.0376
075757517fbb6e42840328dcfd1c984b.jpg,4,sam2-v5-box-center,pass,,0.2132,1.0,True,"[501.0, 660.0, 598.0, 843.0]",0.0376
075757517fbb6e42840328dcfd1c984b.jpg,5,sam2-v5-box-center,pass,,0.5982,0.7616,True,"[693.0, 433.0, 852.0, 639.0]",0.3228
075757517fbb6e42840328dcfd1c984b.jpg,6,sam2-v5-box-center,pass,,0.2978,0.9476,True,"[762.0, 382.0, 865.0, 576.0]",0.3228
075757517fbb6e42840328dcfd1c984b.jpg,7,sam2-v5-box-center,pass,,0.4164,0.737,True,"[840.0, 459.0, 953.0, 654.0]",0.0748
075757517fbb6e42840328dcfd1c984b.jpg,8,sam2-v5-box-center,pass,,0.6389,0.8819,True,"[947.0, 529.0, 1092.0, 763.0]",0.0324
075757517fbb6e42840328dcfd1c984b.jpg,9,sam2-v5-box-center,pass,,0.9161,0.7428,True,"[1070.0, 640.0, 1253.0, 926.0]",0.0324
075757517fbb6e42840328dcfd1c984b.jpg,10,sam2-v5-box-center,pass,,0.5673,0.9824,True,"[0.0, 1080.0, 95.0, 1294.0]",0.0
19e1ff892bc03296309118564517395c.jpg,1,sam2-v5-box-center,pass,,0.4471,0.8185,True,"[241.0, 780.0, 355.0, 961.0]",0.0
19e1ff892bc03296309118564517395c.jpg,2,sam2-v5-box-center,pass,,0.6489,0.823,True,"[372.0, 696.0, 494.0, 962.0]",0.058
19e1ff892bc03296309118564517395c.jpg,3,sam2-v5-box-center,pass,,0.3953,0.9548,True,"[477.0, 719.0, 607.0, 899.0]",0.1741
19e1ff892bc03296309118564517395c.jpg,4,sam2-v5-box-center,pass,,0.6582,0.7903,True,"[547.0, 726.0, 729.0, 982.0]",0.1741
19e1ff892bc03296309118564517395c.jpg,5,sam2-v5-box-center,pass,,0.357,1.0,True,"[823.0, 393.0, 931.0, 592.0]",0.1218
19e1ff892bc03296309118564517395c.jpg,6,sam2-v5-box-center,pass,,0.6644,0.816,True,"[893.0, 318.0, 1060.0, 579.0]",0.2141
19e1ff892bc03296309118564517395c.jpg,7,sam2-v5-box-center,pass,,0.251,0.9349,True,"[1001.0, 286.0, 1077.0, 496.0]",0.2141
19e1ff892bc03296309118564517395c.jpg,8,sam2-v5-box-center,pass,,0.5532,0.8051,True,"[1063.0, 462.0, 1217.0, 692.0]",0.0094
19e1ff892bc03296309118564517395c.jpg,9,sam2-v5-box-center,pass,,0.772,0.7468,True,"[0.0, 1083.0, 136.0, 1290.0]",0.0
4a0e76a068f83cac81efed7aaeeb8e96.jpg,1,sam2-v5-box-center,pass,,0.3269,1.0,True,"[263.0, 450.0, 291.0, 584.0]",0.0
4a0e76a068f83cac81efed7aaeeb8e96.jpg,2,sam2-v5-box-center,pass,,0.3317,1.0,True,"[462.0, 338.0, 534.0, 475.0]",0.0
4a0e76a068f83cac81efed7aaeeb8e96.jpg,3,sam2-v5-box-center,pass,,0.4311,0.7878,True,"[591.0, 410.0, 679.0, 523.0]",0.0
4a0e76a068f83cac81efed7aaeeb8e96.jpg,4,sam2-v5-box-center,pass,,0.2637,0.984,True,"[756.0, 490.0, 856.0, 619.0]",0.0
4a0e76a068f83cac81efed7aaeeb8e96.jpg,5,sam2-v5-box-center,pass,,0.2488,0.9746,True,"[701.0, 811.0, 819.0, 911.0]",0.0
4fd43a5c9f4923aa81867575ace2a875.jpg,1,sam2-v5-box-center,pass,,0.7518,0.8684,True,"[34.0, 492.0, 141.0, 722.0]",0.073
4fd43a5c9f4923aa81867575ace2a875.jpg,2,sam2-v5-box-center,pass,,0.5157,0.9415,True,"[119.0, 412.0, 216.0, 635.0]",0.073
4fd43a5c9f4923aa81867575ace2a875.jpg,3,sam2-v5-box-center,pass,,0.3801,0.9736,True,"[204.0, 398.0, 310.0, 590.0]",0.0598
4fd43a5c9f4923aa81867575ace2a875.jpg,4,sam2-v5-box-center,pass,,0.306,0.9102,True,"[297.0, 401.0, 415.0, 582.0]",0.0598
4fd43a5c9f4923aa81867575ace2a875.jpg,5,sam2-v5-box-center,pass,,0.5141,0.8708,True,"[407.0, 270.0, 544.0, 459.0]",0.0698
4fd43a5c9f4923aa81867575ace2a875.jpg,6,sam2-v5-box-center,pass,,0.3358,0.7751,True,"[510.0, 190.0, 679.0, 382.0]",0.2409
4fd43a5c9f4923aa81867575ace2a875.jpg,7,sam2-v5-box-center,pass,,0.3757,0.8413,True,"[611.0, 205.0, 769.0, 392.0]",0.2409
4fd43a5c9f4923aa81867575ace2a875.jpg,8,sam2-v5-box-center,pass,,0.4351,0.7853,True,"[712.0, 240.0, 850.0, 520.0]",0.1456
4fd43a5c9f4923aa81867575ace2a875.jpg,9,sam2-v5-box-center,pass,,0.4226,0.8572,True,"[814.0, 332.0, 930.0, 522.0]",0.1255
4fd43a5c9f4923aa81867575ace2a875.jpg,10,sam2-v5-box-center,pass,,0.5428,0.9085,True,"[865.0, 729.0, 959.0, 883.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,1,sam2-v5-box-center,pass,,0.2914,1.0,True,"[57.0, 480.0, 148.0, 619.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,2,sam2-v5-box-center,pass,,0.3316,1.0,True,"[164.0, 445.0, 274.0, 638.0]",0.0895
586430bda51171eda6acac9b78044e86.jpg,3,sam2-v5-box-center,pass,,0.5233,0.8324,True,"[251.0, 415.0, 365.0, 703.0]",0.0895
586430bda51171eda6acac9b78044e86.jpg,4,sam2-v5-box-center,suspect,polygon_too_small,0.1055,1.0,True,"[404.0, 427.0, 468.0, 561.0]",0.0
586430bda51171eda6acac9b78044e86.jpg,5,sam2-v5-box-center,suspect,prompt_center_outside_polygon,0.2957,0.9533,False,"[494.0, 371.0, 589.0, 523.0]",0.1622
586430bda51171eda6acac9b78044e86.jpg,6,sam2-v5-box-center,pass,,0.7014,0.9091,True,"[547.0, 332.0, 678.0, 571.0]",0.1622
586430bda51171eda6acac9b78044e86.jpg,7,sam2-v5-box-center,pass,,0.2399,1.0,True,"[645.0, 462.0, 739.0, 619.0]",0.0847
586430bda51171eda6acac9b78044e86.jpg,8,sam2-v5-box-center,pass,,0.4348,0.8765,True,"[734.0, 423.0, 876.0, 627.0]",0.2132
586430bda51171eda6acac9b78044e86.jpg,9,sam2-v5-box-center,suspect,polygon_extends_beyond_prompt,0.6083,0.708,True,"[817.0, 380.0, 959.0, 604.0]",0.2132
8c4793356e5af0d460bc7967919fd6ba.jpg,1,sam2-v5-box-center,pass,,0.7877,0.8966,True,"[369.0, 432.0, 558.0, 871.0]",0.0
8c4793356e5af0d460bc7967919fd6ba.jpg,2,sam2-v5-box-center,pass,,0.5763,0.874,True,"[586.0, 483.0, 788.0, 885.0]",0.0479
8c4793356e5af0d460bc7967919fd6ba.jpg,3,sam2-v5-box-center,pass,,0.1404,0.9305,True,"[731.0, 803.0, 895.0, 931.0]",0.0479
8c4793356e5af0d460bc7967919fd6ba.jpg,4,sam2-v5-box-center,pass,,0.3278,0.8861,True,"[737.0, 913.0, 1032.0, 1083.0]",0.1872
8c4793356e5af0d460bc7967919fd6ba.jpg,5,sam2-v5-box-center,pass,,0.6799,0.832,True,"[518.0, 909.0, 874.0, 1183.0]",0.1872
916243c8917244d2b399ae2674266b6b.jpg,1,sam2-v5-box-center,pass,,0.5145,0.9872,True,"[103.0, 649.0, 205.0, 906.0]",0.0
916243c8917244d2b399ae2674266b6b.jpg,2,sam2-v5-box-center,pass,,0.4769,0.881,True,"[239.0, 540.0, 360.0, 769.0]",0.1242
916243c8917244d2b399ae2674266b6b.jpg,3,sam2-v5-box-center,pass,,0.4109,0.924,True,"[322.0, 464.0, 447.0, 710.0]",0.1242
916243c8917244d2b399ae2674266b6b.jpg,4,sam2-v5-box-center,pass,,0.3514,0.9049,True,"[428.0, 482.0, 571.0, 675.0]",0.0671
916243c8917244d2b399ae2674266b6b.jpg,5,sam2-v5-box-center,pass,,0.3361,0.896,True,"[508.0, 322.0, 658.0, 497.0]",0.1514
916243c8917244d2b399ae2674266b6b.jpg,6,sam2-v5-box-center,pass,,0.6256,0.7503,True,"[603.0, 301.0, 790.0, 552.0]",0.1727
916243c8917244d2b399ae2674266b6b.jpg,7,sam2-v5-box-center,pass,,0.2403,1.0,True,"[732.0, 362.0, 823.0, 517.0]",0.1727
916243c8917244d2b399ae2674266b6b.jpg,8,sam2-v5-box-center,pass,,0.8465,0.8455,True,"[805.0, 349.0, 959.0, 567.0]",0.0622
9a0c13d0485ade01a084dbfeff865d99.jpg,1,sam2-v5-box-center,pass,,0.2869,0.8428,True,"[41.0, 651.0, 187.0, 804.0]",0.0
9a0c13d0485ade01a084dbfeff865d99.jpg,2,sam2-v5-box-center,pass,,0.5229,0.8959,True,"[306.0, 511.0, 494.0, 761.0]",0.0403
9a0c13d0485ade01a084dbfeff865d99.jpg,3,sam2-v5-box-center,pass,,0.2613,1.0,True,"[477.0, 586.0, 626.0, 786.0]",0.1134
9a0c13d0485ade01a084dbfeff865d99.jpg,4,sam2-v5-box-center,pass,,0.3864,0.9252,True,"[591.0, 524.0, 732.0, 800.0]",0.1637
9a0c13d0485ade01a084dbfeff865d99.jpg,5,sam2-v5-box-center,pass,,0.3955,0.8908,True,"[647.0, 472.0, 847.0, 646.0]",0.1637
9a0c13d0485ade01a084dbfeff865d99.jpg,6,sam2-v5-box-center,pass,,0.3103,0.9451,True,"[790.0, 548.0, 993.0, 702.0]",0.1282
9a0c13d0485ade01a084dbfeff865d99.jpg,7,sam2-v5-box-center,pass,,0.598,0.874,True,"[903.0, 617.0, 1100.0, 800.0]",0.1634
9a0c13d0485ade01a084dbfeff865d99.jpg,8,sam2-v5-box-center,suspect,polygon_extends_beyond_prompt,0.8079,0.5838,True,"[1023.0, 570.0, 1278.0, 822.0]",0.1634
9a0c13d0485ade01a084dbfeff865d99.jpg,9,sam2-v5-box-center,pass,,0.427,0.9348,True,"[326.0, 162.0, 455.0, 357.0]",0.0
aaa6fab381af1c61b619a9807d52a1f0.jpg,1,sam2-v5-box-center,pass,,0.621,0.9424,True,"[0.0, 342.0, 222.0, 523.0]",0.0
aaa6fab381af1c61b619a9807d52a1f0.jpg,2,sam2-v5-box-center,pass,,0.6634,0.7997,True,"[24.0, 603.0, 207.0, 896.0]",0.0
aaa6fab381af1c61b619a9807d52a1f0.jpg,3,sam2-v5-box-center,pass,,0.4403,0.9516,True,"[226.0, 513.0, 363.0, 800.0]",0.1007
aaa6fab381af1c61b619a9807d52a1f0.jpg,4,sam2-v5-box-center,pass,,0.5286,0.8812,True,"[331.0, 506.0, 522.0, 769.0]",0.1249
aaa6fab381af1c61b619a9807d52a1f0.jpg,5,sam2-v5-box-center,pass,,0.5134,0.9066,True,"[478.0, 518.0, 663.0, 784.0]",0.1249
aaa6fab381af1c61b619a9807d52a1f0.jpg,6,sam2-v5-box-center,pass,,0.5807,0.8278,True,"[774.0, 295.0, 966.0, 580.0]",0.0869
aaa6fab381af1c61b619a9807d52a1f0.jpg,7,sam2-v5-box-center,suspect,prompt_center_outside_polygon,0.1706,0.8993,False,"[914.0, 194.0, 1017.0, 414.0]",0.1207
aaa6fab381af1c61b619a9807d52a1f0.jpg,8,sam2-v5-box-center,pass,,0.4891,0.8075,True,"[975.0, 257.0, 1128.0, 509.0]",0.1207
aaa6fab381af1c61b619a9807d52a1f0.jpg,9,sam2-v5-box-center,pass,,0.5933,0.8977,True,"[1106.0, 309.0, 1223.0, 590.0]",0.0656
ca2d14573bfe3c0c83cdc3100e074b3c.jpg,1,sam2-v5-box-center,pass,,0.2637,1.0,True,"[447.0, 96.0, 503.0, 201.0]",0.0
ca2d14573bfe3c0c83cdc3100e074b3c.jpg,2,sam2-v5-box-center,pass,,0.2166,1.0,True,"[693.0, 315.0, 794.0, 388.0]",0.0
ca2d14573bfe3c0c83cdc3100e074b3c.jpg,3,sam2-v5-box-center,suspect,polygon_too_small,0.1133,1.0,True,"[809.0, 445.0, 849.0, 487.0]",0.0
ca2d14573bfe3c0c83cdc3100e074b3c.jpg,4,sam2-v5-box-center,pass,,0.1201,1.0,True,"[863.0, 519.0, 939.0, 595.0]",0.0
ca2d14573bfe3c0c83cdc3100e074b3c.jpg,5,sam2-v5-box-center,suspect,polygon_extends_beyond_prompt,0.5951,0.6694,True,"[750.0, 649.0, 920.0, 766.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,1,sam2-v5-box-center,pass,,0.7326,0.8361,True,"[537.0, 278.0, 690.0, 552.0]",0.0017
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,2,sam2-v5-box-center,pass,,0.3041,1.0,True,"[689.0, 447.0, 811.0, 604.0]",0.0546
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,3,sam2-v5-box-center,suspect,prompt_center_outside_polygon,0.316,0.805,False,"[773.0, 550.0, 976.0, 651.0]",0.0648
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,4,sam2-v5-box-center,pass,,0.4163,0.9117,True,"[950.0, 553.0, 1121.0, 678.0]",0.0648
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,5,sam2-v5-box-center,pass,,0.4011,0.9441,True,"[306.0, 932.0, 415.0, 1121.0]",0.0
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,6,sam2-v5-box-center,pass,,0.5096,0.8853,True,"[418.0, 844.0, 558.0, 1084.0]",0.0463
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,7,sam2-v5-box-center,pass,,0.688,0.7438,True,"[541.0, 853.0, 744.0, 1125.0]",0.2541
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,8,sam2-v5-box-center,pass,,0.5019,0.8687,True,"[666.0, 849.0, 836.0, 1113.0]",0.2541
cb7a371d6826a7e71a49ca4bf1ce2382.jpg,9,sam2-v5-box-center,pass,,0.5858,0.9627,True,"[38.0, 1230.0, 131.0, 1387.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,1,sam2-v5-box-center,pass,,0.3618,1.0,True,"[49.0, 688.0, 169.0, 816.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,2,sam2-v5-box-center,pass,,0.3685,0.8093,True,"[294.0, 813.0, 429.0, 964.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,3,sam2-v5-box-center,pass,,0.483,0.8222,True,"[470.0, 716.0, 632.0, 910.0]",0.0
cefb43f688de010c12d6a22c058188ed.jpg,4,sam2-v5-box-center,pass,,0.3592,0.8909,True,"[681.0, 479.0, 817.0, 666.0]",0.2096
cefb43f688de010c12d6a22c058188ed.jpg,5,sam2-v5-box-center,pass,,0.6334,0.7879,True,"[749.0, 457.0, 948.0, 698.0]",0.2096
cefb43f688de010c12d6a22c058188ed.jpg,6,sam2-v5-box-center,pass,,0.4152,0.8721,True,"[875.0, 509.0, 1048.0, 685.0]",0.196
cefb43f688de010c12d6a22c058188ed.jpg,7,sam2-v5-box-center,pass,,0.1904,0.989,True,"[1060.0, 436.0, 1203.0, 600.0]",0.0
d59b3facac1d4ce8507d1de491a583d6.jpg,1,sam2-v5-box-center,pass,,0.2753,0.9308,True,"[266.0, 384.0, 399.0, 559.0]",0.0
d59b3facac1d4ce8507d1de491a583d6.jpg,2,sam2-v5-box-center,pass,,0.1804,1.0,True,"[490.0, 465.0, 611.0, 612.0]",0.0192
d59b3facac1d4ce8507d1de491a583d6.jpg,3,sam2-v5-box-center,pass,,0.3166,0.9059,True,"[536.0, 596.0, 757.0, 804.0]",0.0192
d59b3facac1d4ce8507d1de491a583d6.jpg,4,sam2-v5-box-center,pass,,0.2153,0.9911,True,"[360.0, 626.0, 535.0, 761.0]",0.0
d59b3facac1d4ce8507d1de491a583d6.jpg,5,sam2-v5-box-center,pass,,0.5487,0.8559,True,"[398.0, 815.0, 647.0, 977.0]",0.0
d91d43318c1f87f3c3118f42de25de57.jpg,1,sam2-v5-box-center,pass,,0.2133,1.0,True,"[147.0, 653.0, 232.0, 734.0]",0.0
d91d43318c1f87f3c3118f42de25de57.jpg,2,sam2-v5-box-center,pass,,0.2805,1.0,True,"[186.0, 441.0, 315.0, 605.0]",0.0007
d91d43318c1f87f3c3118f42de25de57.jpg,3,sam2-v5-box-center,pass,,0.5221,0.7912,True,"[314.0, 232.0, 512.0, 489.0]",0.0218
d91d43318c1f87f3c3118f42de25de57.jpg,4,sam2-v5-box-center,pass,,0.3821,1.0,True,"[495.0, 387.0, 636.0, 603.0]",0.0665
d91d43318c1f87f3c3118f42de25de57.jpg,5,sam2-v5-box-center,pass,,0.4619,0.8211,True,"[312.0, 603.0, 455.0, 874.0]",0.0001
d91d43318c1f87f3c3118f42de25de57.jpg,6,sam2-v5-box-center,pass,,0.3475,0.8817,True,"[560.0, 535.0, 774.0, 780.0]",0.0665
d91d43318c1f87f3c3118f42de25de57.jpg,7,sam2-v5-box-center,pass,,0.2819,0.9437,True,"[490.0, 750.0, 632.0, 931.0]",0.0291
d91d43318c1f87f3c3118f42de25de57.jpg,8,sam2-v5-box-center,pass,,0.4915,0.9749,True,"[276.0, 879.0, 528.0, 1054.0]",0.0305
d91d43318c1f87f3c3118f42de25de57.jpg,9,sam2-v5-box-center,pass,,0.4199,0.9139,True,"[511.0, 918.0, 747.0, 1062.0]",0.0899
d91d43318c1f87f3c3118f42de25de57.jpg,10,sam2-v5-box-center,pass,,0.4974,0.9324,True,"[600.0, 1022.0, 818.0, 1193.0]",0.0899
df5b39c10a2185218d507bfd6a9f26df.jpg,1,sam2-v5-box-center,pass,,0.5341,0.9388,True,"[202.0, 846.0, 373.0, 1124.0]",0.1062
df5b39c10a2185218d507bfd6a9f26df.jpg,2,sam2-v5-box-center,pass,,0.359,0.9827,True,"[317.0, 734.0, 476.0, 1000.0]",0.1062
df5b39c10a2185218d507bfd6a9f26df.jpg,3,sam2-v5-box-center,pass,,0.3107,1.0,True,"[474.0, 766.0, 624.0, 993.0]",0.1539
df5b39c10a2185218d507bfd6a9f26df.jpg,4,sam2-v5-box-center,pass,,0.4303,0.8325,True,"[553.0, 673.0, 764.0, 933.0]",0.1539
df5b39c10a2185218d507bfd6a9f26df.jpg,5,sam2-v5-box-center,pass,,0.3321,0.872,True,"[622.0, 257.0, 842.0, 447.0]",0.0447
df5b39c10a2185218d507bfd6a9f26df.jpg,6,sam2-v5-box-center,pass,,0.4772,0.9098,True,"[752.0, 402.0, 958.0, 659.0]",0.1072
df5b39c10a2185218d507bfd6a9f26df.jpg,7,sam2-v5-box-center,pass,,0.5239,0.9324,True,"[909.0, 469.0, 1086.0, 713.0]",0.1072
df5b39c10a2185218d507bfd6a9f26df.jpg,8,sam2-v5-box-center,pass,,0.5,0.8642,True,"[1033.0, 581.0, 1255.0, 726.0]",0.1023
e0bd54d05d6cdad6e2adedb784be875c.jpg,1,sam2-v5-box-center,pass,,0.3644,0.9869,True,"[108.0, 679.0, 245.0, 866.0]",0.078
e0bd54d05d6cdad6e2adedb784be875c.jpg,2,sam2-v5-box-center,pass,,0.6732,0.8806,True,"[183.0, 777.0, 364.0, 1057.0]",0.1022
e0bd54d05d6cdad6e2adedb784be875c.jpg,3,sam2-v5-box-center,pass,,0.5105,0.9074,True,"[323.0, 752.0, 510.0, 994.0]",0.1022
e0bd54d05d6cdad6e2adedb784be875c.jpg,4,sam2-v5-box-center,pass,,0.4117,0.9939,True,"[508.0, 787.0, 670.0, 1042.0]",0.1217
e0bd54d05d6cdad6e2adedb784be875c.jpg,5,sam2-v5-box-center,pass,,0.4529,0.8422,True,"[621.0, 746.0, 809.0, 973.0]",0.1217
e0bd54d05d6cdad6e2adedb784be875c.jpg,6,sam2-v5-box-center,pass,,0.4568,0.9474,True,"[673.0, 253.0, 812.0, 529.0]",0.1268
e0bd54d05d6cdad6e2adedb784be875c.jpg,7,sam2-v5-box-center,pass,,0.3926,0.9347,True,"[771.0, 334.0, 921.0, 513.0]",0.1268
e0bd54d05d6cdad6e2adedb784be875c.jpg,8,sam2-v5-box-center,pass,,0.4443,0.9916,True,"[882.0, 376.0, 1025.0, 589.0]",0.1028
e0bd54d05d6cdad6e2adedb784be875c.jpg,9,sam2-v5-box-center,pass,,0.3648,0.8947,True,"[1023.0, 382.0, 1110.0, 681.0]",0.0074
e0bd54d05d6cdad6e2adedb784be875c.jpg,10,sam2-v5-box-center,pass,,0.7326,0.7557,True,"[1042.0, 194.0, 1248.0, 388.0]",0.0062
ec02f0d2830587d57caadd728bdebe82.jpg,1,sam2-v5-box-center,pass,,0.4028,1.0,True,"[137.0, 587.0, 254.0, 733.0]",0.0
ec02f0d2830587d57caadd728bdebe82.jpg,2,sam2-v5-box-center,pass,,0.4243,0.9701,True,"[174.0, 359.0, 341.0, 547.0]",0.0
ec02f0d2830587d57caadd728bdebe82.jpg,3,sam2-v5-box-center,pass,,0.2052,1.0,True,"[357.0, 241.0, 485.0, 482.0]",0.0507
ec02f0d2830587d57caadd728bdebe82.jpg,4,sam2-v5-box-center,pass,,0.3296,0.9107,True,"[457.0, 375.0, 607.0, 583.0]",0.0553
ec02f0d2830587d57caadd728bdebe82.jpg,5,sam2-v5-box-center,pass,,0.3711,0.9786,True,"[351.0, 584.0, 511.0, 808.0]",0.0871
ec02f0d2830587d57caadd728bdebe82.jpg,6,sam2-v5-box-center,suspect,prompt_center_outside_polygon,0.3707,0.9485,False,"[556.0, 499.0, 758.0, 749.0]",0.0554
ec02f0d2830587d57caadd728bdebe82.jpg,7,sam2-v5-box-center,pass,,0.5126,0.9611,True,"[450.0, 696.0, 655.0, 937.0]",0.1782
ec02f0d2830587d57caadd728bdebe82.jpg,8,sam2-v5-box-center,pass,,0.3567,1.0,True,"[266.0, 856.0, 485.0, 1049.0]",0.0319
ec02f0d2830587d57caadd728bdebe82.jpg,9,sam2-v5-box-center,pass,,0.354,0.8913,True,"[485.0, 864.0, 704.0, 1013.0]",0.1782
ec02f0d2830587d57caadd728bdebe82.jpg,10,sam2-v5-box-center,pass,,0.5585,0.9401,True,"[580.0, 1000.0, 824.0, 1187.0]",0.021
ecd34e2fb116522263394fd443fab987.jpg,1,sam2-v5-box-center,pass,,0.2322,0.966,True,"[246.0, 280.0, 352.0, 339.0]",0.0029
ecd34e2fb116522263394fd443fab987.jpg,2,sam2-v5-box-center,pass,,0.2155,1.0,True,"[348.0, 328.0, 448.0, 418.0]",0.0962
ecd34e2fb116522263394fd443fab987.jpg,3,sam2-v5-box-center,pass,,0.6742,0.7869,True,"[414.0, 313.0, 583.0, 466.0]",0.0962
ecd34e2fb116522263394fd443fab987.jpg,4,sam2-v5-box-center,pass,,0.4766,0.976,True,"[637.0, 234.0, 748.0, 384.0]",0.0
ecd34e2fb116522263394fd443fab987.jpg,5,sam2-v5-box-center,pass,,0.7962,0.8221,True,"[178.0, 575.0, 334.0, 754.0]",0.1573
ecd34e2fb116522263394fd443fab987.jpg,6,sam2-v5-box-center,pass,,0.718,0.7835,True,"[275.0, 508.0, 435.0, 716.0]",0.1573
ecd34e2fb116522263394fd443fab987.jpg,7,sam2-v5-box-center,pass,,0.6375,0.8253,True,"[393.0, 480.0, 550.0, 647.0]",0.138
ecd34e2fb116522263394fd443fab987.jpg,8,sam2-v5-box-center,pass,,0.4833,0.8822,True,"[499.0, 532.0, 634.0, 696.0]",0.138
ecd34e2fb116522263394fd443fab987.jpg,9,sam2-v5-box-center,pass,,0.6035,0.9387,True,"[64.0, 826.0, 139.0, 989.0]",0.0
f03408b03bcc28080f07f84d2507868b.jpg,1,sam2-v5-box-center,pass,,0.1996,0.8891,True,"[48.0, 662.0, 235.0, 890.0]",0.0
f03408b03bcc28080f07f84d2507868b.jpg,2,sam2-v5-box-center,pass,,0.2544,1.0,True,"[242.0, 759.0, 409.0, 930.0]",0.0
f03408b03bcc28080f07f84d2507868b.jpg,3,sam2-v5-box-center,pass,,0.4084,0.9103,True,"[430.0, 634.0, 596.0, 902.0]",0.1096
f03408b03bcc28080f07f84d2507868b.jpg,4,sam2-v5-box-center,pass,,0.2312,1.0,True,"[560.0, 607.0, 674.0, 824.0]",0.1096
f03408b03bcc28080f07f84d2507868b.jpg,5,sam2-v5-box-center,pass,,0.3939,0.9467,True,"[615.0, 467.0, 803.0, 695.0]",0.0832
f03408b03bcc28080f07f84d2507868b.jpg,6,sam2-v5-box-center,pass,,0.2803,0.9337,True,"[774.0, 626.0, 945.0, 795.0]",0.1801
f03408b03bcc28080f07f84d2507868b.jpg,7,sam2-v5-box-center,pass,,0.4837,0.9871,True,"[880.0, 609.0, 1074.0, 831.0]",0.1801
